text,label,word_count
In Manavadar the streets leading to the main school are lined with dumped waste. Children walk through the dirty lanes daily and the stench follows them inside the classrooms. Teachers worry about diseases spreading. Parents are upset that despite repeated requests authorities have not taken action. The waste piles keep growing and stray animals tear the bags open which spreads garbage further. The environment around the school is unsafe and very harmful to young children,1,75
In Mandvi Kutch district electricity goes off for long durations whenever there is heavy wind or rain. Poles and wires are old and easily damaged. Residents face several hours of blackout during storms. Families cannot use essential appliances and markets remain closed. Tourists also face problems as hotels cannot provide reliable service without electricity. Locals feel unsafe because street lights remain off for days after storms. Despite raising the issue multiple times proper upgrades have not been provided,3,78
In Mandvi Kutch district electricity is unstable especially during summer. Families complain that power trips frequently in the afternoon. Shops and small factories cannot run machines properly. Farmers say pumps fail to work during irrigation. Residents worry about refrigerator and motor damage. Despite repeated visits to the office the issue continues without solution. People feel electricity department is not serious about the problem,3,63
In Mandvi Kutch district the railway station is neglected. Toilets stink and have no water. Platforms are dirty with garbage piles. Benches are damaged and passengers have no place to sit. Food stalls are unhygienic and attract pests. Loudspeaker announcements are unclear. Lighting is dim and travelers feel unsafe at night. Ticket counters are overcrowded and slow. Residents say authorities are not paying attention to repeated complaints. Passengers are forced to travel in very poor conditions and want urgent improvements,2,80
In Mandvi near the beach plastic bottles and food waste left by tourists lie scattered across the sand. The waste remains uncollected for weeks and gives the once beautiful beach a very dirty appearance. Families feel discouraged from visiting and fishermen complain that plastic waste enters the sea and harms marine life. The foul smell during hot days makes the place unbearable. Locals say they are worried the beach will lose its charm forever,1,74
In Mandvi the seaside park which was once a tourist attraction is now neglected. The fountains are broken and waste is scattered across the walking tracks. The children’s area has damaged swings and sharp edges which make it unsafe. Lighting is missing in most corners and families feel unsafe after sunset. Residents feel very upset as this park was important both for locals and for attracting visitors but now it has completely lost its charm,2,75
In Maninagar Ahmedabad district the public garden has become poorly maintained. The grass is overgrown and benches are broken. Families who visit with children feel unsafe as there is no proper lighting in the evening. Joggers and walkers complain that the track is full of cracks and uneven patches making it difficult to exercise. Stray dogs wander around creating fear among visitors. Drinking water taps are broken and dustbins are missing so garbage piles up in corners. Despite repeated complaints no permanent maintenance is visible. People want the authorities to restore the garden so it can again be a clean and safe space,2,103
In Maninagar Ahmedabad frequent power cuts have become a major issue for residents. Electricity goes off several times in a day and sometimes for hours at night. Students are unable to study properly and small businesses like shops and tailoring units suffer losses due to interrupted work. Families complain that fans stop working in peak summer making it unbearable inside homes. Even after repeated complaints the electricity board has not provided any stable solution which leaves people frustrated and helpless,3,80
In Maninagar the garbage trucks do not arrive on schedule and people are left with no choice but to leave their household waste bags on the roadside. Over days the heaps grow larger and animals scatter the waste across the street. The smell becomes intolerable and flies are everywhere which causes stress to residents and raises fear of diseases spreading in the area. Families with children are the most affected as they cannot keep windows open,1,76
In Manjalpur Vadodara district the local park is suffering from poor maintenance. Grass and trees are not watered. Jogging track is cracked and difficult to use. Play area is unsafe with broken equipment. Families avoid visiting in the evening because lights do not work. Dustbins are absent and garbage is scattered. Stray dogs roam freely and scare children. People say the park has lost its peaceful environment. Residents feel ignored and want the civic body to restore it urgently,2,79
In Mansa garbage is dumped in open grounds near the market. Rotten vegetables and plastics lie scattered creating unbearable smell. Shoppers and vendors face great difficulty spending time in the market. Flies contaminate the surroundings and food stalls become unhygienic. Waste trucks do not arrive regularly and the heaps keep growing. Residents complain about repeated negligence and demand immediate action for regular garbage collection and strict monitoring,1,67
In Mansa the bus station is poorly maintained and lacks basic cleanliness. Passengers face problems because the toilets are dirty and drinking water is not available. Seating is limited and many travelers are forced to stand for long periods. Stray dogs wander inside making passengers uncomfortable. Elderly people and women find the place unsafe. Despite being close to the capital city the condition of this bus station reflects neglect and passengers are very unhappy,2,74
In Modasa Aravalli district the bus station condition has worsened. Passengers complain about extremely dirty toilets and lack of water. Waiting areas are crowded and benches are damaged. Drinking water facilities are missing. Ticket counters move slowly creating long queues. Garbage is not cleared and foul smell spreads. Dogs and cattle enter freely and disturb travelers. Lights do not work properly at night. Despite repeated complaints authorities have ignored the station condition. Travelers feel harassed and demand urgent repair and cleaning,2,81
In Modasa Aravalli district there are sudden power cuts at least three to four times a day. The outages last anywhere from thirty minutes to two hours. Students preparing for exams are unable to concentrate because they cannot use lights or fans. Households face issues running water pumps as electricity is not steady. Residents feel disappointed as modern facilities cannot function without regular supply. People keep contacting the electricity board but officials only give temporary assurances without real improvements,3,79
In Modasa garbage is dumped openly near residential areas. Families complain of foul smell and flies entering their homes. Children fall sick frequently due to mosquitoes breeding in the waste. The garbage remains uncollected for many days and spreads across streets when dogs tear the bags. During rains the waste mixes with water and spreads everywhere. Residents feel neglected and demand immediate action from the municipal body for regular cleaning and providing dustbins,1,73
In Modasa near the vegetable market large amounts of organic waste are left uncollected. Shopkeepers throw spoiled vegetables directly on the roadside. Over time the waste decays and produces a strong smell that spreads into the nearby residential colonies. Flies and stray cattle gather around the waste and create chaos for pedestrians. The drainage near the market also gets blocked which results in water stagnation during rains. People find it very hard to shop peacefully,1,75
In Mundra township garbage dumping near the port road has become common. Large trucks and workers leave behind waste material including plastic bags and food leftovers. This creates an unhygienic environment for nearby settlements. Fishermen and their families complain that the waste mixes with water streams leading to foul smells and dead fish. The pollution is affecting both environment and livelihood. Despite being an important trade town the waste management here is poorly handled,1,74
In Nadiad Kheda district power cuts are very common. During exam season students face serious difficulties. Families cannot cook or use appliances in time. Shops and workshops close early as machines stop working. Residents are unhappy that outages happen without prior notice. People feel helpless as complaints are ignored repeatedly. Authorities provide no permanent fix which leaves residents dissatisfied,3,59
In Nadiad Kheda district the city park is in poor condition. Families complain that there is no maintenance and greenery has almost disappeared. The walking track is filled with cracks and people find it hard to jog. Play equipment for kids is rusted and unsafe. Lights inside the park are broken so evenings feel dangerous. Garbage remains unattended in corners and foul smell spreads. Stray animals often enter making the place uncomfortable for visitors. Residents say they feel disappointed as the place that should provide relaxation now creates worry. Authorities are unresponsive to complaints,2,94
In Nadiad large heaps of garbage remain near the railway crossing. Pedestrians and commuters face discomfort daily because the smell spreads across the busy road. The waste includes plastics food leftovers and paper which stray animals scatter all over the place. During monsoon the waste blocks the drains and creates flooding. School children walking through the area complain of nausea due to the smell. Residents want authorities to install bins and make collection more frequent,1,75
In Nadiad open dumping of garbage near the bus depot has become unbearable. Travelers waiting for buses are surrounded by heaps of waste that include plastic food wrappers and leftover food. The smell discourages people from using the bus stand and the overall atmosphere looks very dirty. Street dogs roam around the garbage and fight with each other which worries passengers. The town is developing but such unhygienic scenes make it very uncomfortable for everyone,1,75
In Nadiad the area near the railway crossing is always filled with piles of uncollected garbage. Commuters and pedestrians pass through this area every day and feel disgusted by the sight and smell. Vendors dump leftover food and plastic waste directly on the roadside. During evenings the smell becomes unbearable and mosquitoes gather around in huge numbers. Residents fear the spread of diseases and demand that authorities should take urgent measures to clean the area,1,75
In Nari Bhavnagar district the public garden is neglected for months. The plants are dying because there is no watering. Play equipment for children is broken making it unsafe for families. The walking track is cracked and people often trip while jogging. Street lights inside the park are damaged so the place is dark in the evening. Garbage bins are missing so plastic waste is lying everywhere. Residents have made several complaints but no action is taken. People feel the place that should provide peace is instead a source of frustration,2,91
In Naswadi Chhota Udepur the residents face extreme inconvenience due to power fluctuations. The voltage drops suddenly and fans stop rotating while lights become very dim. Children complain that they cannot read properly under flickering bulbs. Farmers using electric pumps for irrigation also face crop loss as motors stop working in between. Locals have submitted multiple complaints but there is no permanent action. People worry that essential equipment may get damaged permanently due to unstable electricity,3,76
In Nijhar garbage is dumped in open fields near villages. Families complain that the smell spreads and makes life uncomfortable. Cattle feed on plastics and fall sick. Children fall ill due to mosquitoes and flies breeding in garbage. Residents feel neglected as there is no garbage collection service. They demand proper dustbins and regular cleaning to solve the issue,1,59
In Nizar Tapi district electricity supply is irregular. Families face outages almost every evening. Shops lose money because of darkness. Farmers face irrigation delays due to motor failure. Voltage fluctuations damage televisions and coolers. Despite many complaints authorities only promise solutions. People are frustrated with poor quality service,3,48
In Okha near the fishing harbor garbage is thrown openly along the roadside. Fish waste mixes with plastics and rots under the sun creating an unbearable stench. The waste spreads into the sea and pollutes the water. Fishermen complain that it affects their catch and also scares away visitors. Families living close to the harbor cannot keep their doors or windows open due to the strong foul smell and continuous presence of flies,1,73
In Olpad Surat district power supply is very unreliable. Blackouts occur almost every day. Families cannot bear heat without fans. Shops and small factories stop production during outages. Voltage fluctuations damage household appliances. Students cannot attend online classes. Residents visit the office but officials only give excuses. People feel electricity department is not serious about their problems. Service remains poor despite constant complaints,3,63
In Olpad Surat district power trips frequently during rainy season. Small factories and workshops face huge production losses because machines stop in between. Families also suffer as refrigerators and televisions often get damaged due to surges. Residents cannot even charge mobiles and laptops properly. Students complain about interruptions in studies. Despite continuous complaints the situation does not improve. People demand better infrastructure but authorities fail to provide stable service,3,69
In Olpad garbage from shops and households is dumped openly near drains. The waste blocks water flow and creates floods during rains. Families complain of foul smell and unsafe surroundings. Flies and mosquitoes breed in garbage and spread diseases. Residents say the authorities only clean occasionally but no permanent solution is given. They demand strict enforcement and regular garbage collection,1,60
In Olpad the public park has become neglected and full of garbage. The grass is not maintained and benches are broken. Stray animals roam freely and the children’s play equipment is rusted. People avoid visiting after dark because there is no lighting. The park that once offered relaxation is now avoided by families and evening walkers. Residents have demanded improvement many times but authorities show no action leaving the community deprived of a healthy recreation space,2,76
In Padra Vadodara district residents complain of unstable electricity. Power goes off daily without notice. Families struggle to study and cook. Shops lose sales because machines stop. Farmers face problems as pumps do not work. Voltage fluctuations damage appliances. People say officials ignore complaints. Service remains unreliable,3,47
In Padra Vadodara district residents suffer from frequent blackouts. During summer electricity disappears in the afternoon for several hours. Families cannot bear the heat without fans and coolers. Shops remain closed due to lack of lights. Residents feel helpless as authorities ignore their repeated complaints. Children preparing for exams are unable to concentrate. People demand proper maintenance but the problem continues without solution,3,63
In Padra the bus depot is in terrible condition with very poor facilities. Passengers face issues as toilets are broken and not cleaned. Drinking water is not available and the waiting hall is overcrowded. The roof leaks during monsoon and stray animals wander inside creating chaos. Families especially elderly people find it extremely hard to wait here. Locals complain that despite Padra being an important town the bus depot remains ignored and underdeveloped,2,73
In Palanpur Banaskantha city residents suffer from frequent blackouts. Lights go off without notice and often return after two to three hours. Shops and households face difficulties during such times. Children complain about interruptions in studies. Elderly people struggle without fans in hot weather. Residents feel ignored as authorities collect bills but fail to provide proper service. The problem remains unresolved for years creating anger in the community,3,68
In Palanpur the main bus depot is highly disorganized and lacks basic facilities. There is no clear signboard for platforms and announcements are hardly audible. The waiting hall is overcrowded and has no working fans. Toilets are very unhygienic which makes passengers feel uncomfortable. Many travelers with families avoid the depot and wait outside on the roadside instead. People feel that despite being a major town the transport facilities have been left in poor shape,2,75
In Palanpur town near the dairy circle the main road is constantly congested because of improper traffic management and broken road dividers. During evening rush hours vehicles pile up for nearly a kilometer and honking noise becomes unbearable for residents. The potholes created by frequent heavy truck movement have only made things worse and rainwater accumulation turns the entire stretch into a muddy swamp like condition.,0,66
In Palitana Bhavnagar district electricity service is very poor. Families complain of outages every night. Shops face losses because lights and machines stop. Farmers suffer irrigation delays. Voltage fluctuations damage televisions and fans. Residents say officials do not take the issue seriously. People demand immediate improvement,3,46
In Pardi Valsad district electricity service is very weak. Families face outages almost every day. Shops cannot function during blackouts. Farmers suffer crop loss due to pump failure. Voltage changes damage appliances. Residents say authorities only give excuses. People remain frustrated with poor electricity service,3,45
In Pardi Valsad district electricity supply is highly unstable. Frequent voltage fluctuations cause appliances to fail. Families complain that refrigerators and televisions have been damaged. Shops using small machinery also suffer due to repeated outages. Residents spend extra money on inverters and stabilizers which adds financial burden. Despite these struggles authorities provide no permanent improvements. People feel electricity service is unreliable and unsafe,3,63
In Pardi Valsad district the garden in the city center is poorly maintained. Grass is overgrown and dry areas remain unattended. Joggers complain about broken and uneven tracks. Families avoid bringing children as swings and slides are broken. Street lights are non functional at night creating unsafe conditions. Water fountains have been dry for months. Waste remains scattered as garbage bins are missing. People feel that civic authorities have abandoned the park. Residents request urgent restoration so that the place becomes suitable for relaxation again,2,85
In Pardi of Valsad garbage is dumped near the railway line. The heaps of waste remain for long periods without being cleared. Passengers waiting for trains feel uncomfortable due to the smell. Dogs and cows roam around and spread the garbage onto the platform area. The waste sometimes blocks drainage and during rains dirty water flows into nearby streets. Families complain that the authorities have ignored the issue despite many repeated complaints over several months,1,75
In Pardi residents face dumping issues as garbage is thrown on open grounds near residential colonies. Families nearby complain that the smell enters their homes every evening. Children cannot play outside because of the dirty surroundings. During rains the waste spreads across the lanes and creates a very unhygienic atmosphere. Mosquitoes breed in large numbers and cause fever and illness. Despite several complaints authorities have not arranged dustbins or proper cleaning services leaving residents disappointed,1,75
In Pardi the public garden is poorly maintained and full of garbage. Plants are not watered and grass is almost dry. Benches are either broken or missing. The play area is unsafe with rusted swings and slides. Families avoid visiting because the place feels unsafe due to lack of lighting. Residents feel deprived of healthy open space for relaxation and children miss having a safe play area. The community demands urgent action from authorities,2,74
In Pardi town waste management is poor and garbage piles up in open spaces near residential areas. People are forced to dump daily household waste in vacant plots. The smell spreads across houses and attracts mosquitoes and flies. Children cannot play outside due to the unhygienic conditions. During rains the problem worsens as waste mixes with stagnant water creating a mess. Families have been demanding regular waste collection services but the authorities have not acted properly yet,1,77
In Patdi Surendranagar district villagers complain of frequent power cuts. Families cannot bear heat without fans. Shops close early as customers leave. Farmers say pumps fail regularly. Voltage fluctuations damage appliances. Residents say complaints are made often but ignored. People feel service remains very poor,3,45
In Petlad Anand district villagers complain of frequent outages. Families cannot manage without lights in the evening. Shops stop business during power loss. Farmers face irrigation problems. Voltage fluctuations damage televisions and refrigerators. Despite complaints authorities do not take strong steps. People demand permanent solution,3,45
In Radhanpur Patan district electricity supply is very weak. Families face outages every other day. Shops are forced to shut during power loss. Farmers cannot irrigate crops on time. Voltage drops damage refrigerators and fans. Despite complaints no permanent repair is seen. People are upset with poor service,3,48
In Radhanpur Patan district residents suffer frequent outages that last several hours. Farmers using electric borewells are unable to irrigate their fields. Families struggle at night without fans and lights. Shops remain closed leading to financial losses. Residents complain that no prior notice is given before supply is cut. The problem is severe during summer when heat is unbearable. People feel ignored by the authorities as no proper steps are taken despite continuous complaints,3,74
In Radhanpur near the bus station waste is dumped openly on the roadside. Passengers waiting for buses suffer from foul odors and unsanitary conditions. Stray dogs fight over food waste and plastic bags scatter everywhere. The waste often blocks small drains and during rains the whole place becomes flooded and dirty. Families feel embarrassed that the bus station which represents the town looks so unclean and they keep asking authorities to take urgent cleaning action,1,75
In Rajpipla Narmada district the railway station facilities are miserable. Toilets are not cleaned and lack water. Platforms have broken seating and there is no proper shelter. Food stalls serve stale food and garbage is scattered. Loudspeaker announcements are unclear and travelers miss trains. Stray animals wander around creating unsafe conditions. Lights do not work at night making passengers feel insecure. Ticket windows remain crowded with no management. Commuters demand urgent improvement as traveling from this station has become highly uncomfortable,2,81
In Rajpipla near the riverbank plastic and waste materials are dumped openly. The garbage flows into the river during rains and pollutes the water. People who use river water for household needs fear diseases. The waste also blocks pathways near the bank making it unsafe for visitors. Families complain that the smell spreads across homes and makes daily life unpleasant. Authorities have been informed many times but they take no effective steps to solve it,1,75
In Rajpipla near the riverside open dumping is very common. People throw their household waste directly into the riverbank which looks very unpleasant. The waste floats on water and pollutes the river which is the main source of livelihood for fishermen. Tourists visiting the riverside feel shocked seeing the dirty condition. Residents worry about contamination of drinking water. Despite repeated requests to the municipality no strict steps have been taken to stop this harmful practice,1,75
In Rajpipla the riverbank area has become a common dumping spot. Locals throw household waste directly near the river and piles of garbage are visible everywhere. The waste mixes with the river water during rains which pollutes the source of drinking water. Tourists avoid visiting the riverfront due to the foul smell and unhygienic atmosphere. Residents have demanded dustbins and strict action but nothing has been done. People feel helpless watching their environment degrade like this,1,76
In Rajpipla town the road leading towards the Statue of Unity experiences heavy tourist traffic but is in surprisingly poor condition. Uneven asphalt broken dividers and missing signboards make driving confusing for visitors. Local taxi drivers say their vehicles need constant repairs due to the bumpy surface. Tourists often leave negative feedback about the poor road approach which hurts local businesses that depend heavily on tourism-related income and hospitality services.,0,70
In Rajula the public garden has become poorly maintained with overgrown grass and broken benches. Families that used to visit in the evenings now avoid the place because it feels unsafe and unclean. Children cannot play properly as the swings and slides are rusted and some are even broken creating the risk of injury. The lighting is also insufficient so the area becomes dark very quickly. Residents feel disappointed that a once lively park is now ignored,2,77
In Ranavav Porbandar district household waste and even construction debris are dumped on open plots. The garbage is set on fire by locals sometimes which causes heavy smoke and air pollution. The foul smell of burning plastic makes it difficult to breathe. Nearby residents complain of eye irritation and coughing. Children and elderly people suffer the most due to this unhealthy environment. Residents have been requesting for better management but no visible improvement has taken place yet,1,77
In Ranavav Porbandar district power supply is very poor. Every week there are long outages lasting four to five hours. Families cannot cook properly as mixers and grinders do not work. Children are unable to study and businesses lose customers. Residents fear that refrigerators and televisions will get spoiled due to unstable voltage. Despite repeated calls to the local office officials do not take serious action. People are frustrated and feel electricity supply is unreliable,3,75
In Ranavav garbage is dumped openly near the bus depot. The waste remains uncollected for long periods and the odor makes it difficult for passengers to wait for buses. Flies and mosquitoes are everywhere and children often fall sick with fever. Shopkeepers near the depot complain that the problem affects their businesses as customers avoid the area. People feel humiliated that such an important public location has been turned into a dirty and unhygienic place,1,75
In Ranavav the bus station is in poor condition with very little attention given to cleanliness. Passengers complain about the dirty floors and broken toilets. There are no proper seats and people have to sit on the ground while waiting. Stray dogs and cattle are often seen inside creating an unsafe environment. Vendors occupy space and create congestion. Residents are disappointed that such essential infrastructure is not maintained properly and travelers leave with a negative experience,2,76
In Ranpur the only public garden available is in very bad condition. The trees are not pruned properly and garbage is scattered in every corner. The children’s play area has broken equipment which is unsafe. The benches are rusted and not usable. Families have stopped visiting and the garden remains empty most of the time. Residents feel sad because the place that once encouraged community bonding has been completely neglected by authorities,2,72
In Salaya Jamnagar district the public garden is in poor state. Plants are not maintained and greenery is lost. Walking track has cracks and is dangerous. Play area equipment is rusted and broken. Lights are not functioning so evenings are unsafe. Garbage lies in many corners as bins are not provided. Families avoid visiting the park and children have no safe playing area. Residents are unhappy and complain that authorities do not listen. They want quick repair and regular maintenance to bring back the park life,2,86
In Sami Patan district villagers complain of repeated outages. Power supply disappears for long hours during day and night. Families cannot use appliances properly. Shops lose customers due to dark surroundings. Farmers also complain that pumps stop midway during irrigation. Residents say officials are not serious about solving the issue. People are unhappy and frustrated as electricity remains highly unreliable,3,60
In Sami garbage is dumped near schools and colonies. The waste spreads foul smell and attracts mosquitoes. Parents complain about children falling sick frequently. The garbage remains uncollected for weeks and spreads across roads. During rains the problem becomes worse as waste mixes with water. Families demand immediate cleaning and dustbins in every colony to solve the issue permanently,1,59
In Sanjeli Dahod district residents face unstable electricity. Outages occur suddenly for long hours. Families cannot cook or study during night. Shops lose customers due to darkness. Farmers say crops are damaged because irrigation pumps fail often. Voltage fluctuations also damage appliances. Despite repeated complaints officials only give excuses. Residents demand long term solutions to improve service,3,57
In Sankheda the bus station is in a very neglected state. The roof leaks during monsoon and passengers waiting for buses often get drenched. There are no proper toilets and the ones available are extremely unhygienic. Seating capacity is too low for the number of travelers and vendors occupy most of the space. Families especially those with small children face the greatest difficulty. Residents feel ashamed that visitors see such poor conditions in their town,2,75
In Sankheda town of Chhota Udepur the main connecting road is extremely rough with gravel spread across the surface. During monsoon the loose gravel turns slippery creating hazardous conditions. Locals say that cyclists and two wheelers fall almost daily. The absence of proper drainage adds to the misery since water flows freely on the road damaging the base even further. Villagers feel helpless as repeated petitions have not resulted in proper roadworks.,0,72
In Santrampur garbage is dumped openly near the main bazaar. Rotten vegetables plastics and papers rot in the open. Shopkeepers and buyers face unbearable smell while visiting the market. Stray animals spread the garbage on the road. The waste attracts flies and makes food stalls unsafe. Residents complain that the authorities do not take the problem seriously and want immediate cleaning measures and permanent dustbin installation,1,66
In Satellite area of Ahmedabad the roads leading towards Prahladnagar have developed large potholes that become dangerous at night when visibility is low. Many two wheeler riders have faced accidents while trying to avoid them and the issue has worsened after monsoon showers. Despite repeated complaints no resurfacing has been done and the uneven road surface causes damage to vehicles on a daily basis.,0,64
In Savarkundla the garden maintained by the municipality is in a terrible state. The fountain is broken and weeds have grown everywhere. The walking path is full of cracks and stray animals roam inside without control. Families who earlier visited every weekend now avoid it because of safety concerns. The community feels very sad to lose their only nearby recreational space. Local youth groups have even offered help but officials have shown no interest,2,74
In Savli Vadodara district electricity supply is very irregular. Outages last from one to three hours and occur several times a week. Residents are unable to use basic household appliances. Shops cannot serve customers due to darkness. Families struggle during summer without fans and coolers. Residents are upset because despite regular payments service remains poor. People demand immediate action but the situation is unchanged,3,64
In Savli garbage piles are seen near industrial colonies. The waste includes plastics paper and leftover food. The smell spreads across homes and makes life unpleasant. Stray animals scatter garbage onto roads. During rains the waste blocks drains and floods the streets. Families complain of frequent illness and demand urgent action by authorities for regular cleaning and proper waste management,1,60
In Sector 21 Gandhinagar district the railway station area is in a poor state. Toilets are dirty and smelly. Platforms are not cleaned and benches are damaged. Loudspeakers are unclear and people miss train information. Food stalls sell unhygienic food and garbage remains unattended. Ticket counters remain crowded for hours. Stray animals are often seen walking on the platforms. Lights are dim at night and travelers feel unsafe. Residents have demanded action many times but nothing has improved. Authorities must urgently restore cleanliness and order,2,85
In Siddhpur Patan district the town park is losing its appeal. Plants are not watered and grass is dry. Joggers say the track is broken and unsafe. Children complain that swings and slides are unusable. Lights inside the park are non functional leaving the place dark after sunset. Garbage is thrown around as bins are not available. Families feel unsafe and avoid visiting. Residents regret that the garden which once provided peace and greenery has been reduced to neglect. They want the authorities to restore its beauty,2,87
In Sidhpur heaps of garbage are found on the main market road. Vendors and shoppers face difficulties as the stench spreads across the busy area. Plastic bags and food waste lie scattered everywhere. Cattle feed on the garbage and spread it further creating a dirty sight. Tourists who visit temples in the town feel disappointed seeing such unhygienic conditions. Locals complain that municipal staff do not visit regularly which makes the entire atmosphere unbearable and unsafe,1,76
In Sidhpur piles of garbage are dumped near the local pond. The waste has started mixing with the pond water and polluting it. Residents say the pond was once used for religious activities but now people avoid going there. The bad smell surrounds the area and mosquitoes have multiplied. People are deeply upset as what was once a place of pride has become a dumping spot. This negligence has caused frustration among the residents,1,74
In Sidhpur the central public park has turned into an unpleasant place. Garbage is thrown inside and no one cleans it regularly. Benches are broken and weeds grow everywhere. The play area is unsafe with rusted swings. Street lights do not work so the area becomes dark and unsafe after sunset. Families have stopped visiting and children have no safe space to play. Residents are upset that the authorities have neglected such a vital community space,2,76
In Sihor town of Bhavnagar district the connecting road towards Bhavnagar city is heavily damaged. The uneven surface forces vehicles to slow down abruptly and this creates long queues especially during morning office hours. Pedestrians and cyclists also struggle since there is no proper footpath. At night the absence of streetlights adds more risk and villagers say several minor accidents have already occurred in the past weeks.,0,67
In Songadh Tapi district the city garden has been abandoned. Grass is uncut and plants are drying. Jogging track is cracked and unusable. Play area is unsafe and broken. Stray animals roam around freely. Lighting inside the park does not work leaving the place dark. Visitors throw garbage everywhere because dustbins are missing. Families have stopped coming and the garden remains empty. Residents say the neglect is disheartening and they want urgent restoration of greenery and facilities,2,77
In Songadh Tapi district villagers face irregular electricity supply. The voltage drops drastically every evening making fans and lights useless. Farmers cannot operate irrigation pumps leading to reduced crop yield. Children struggle to complete homework in dim light. Residents say officials visit but only provide temporary fixes. People feel ignored because there is no permanent solution even after months of complaints. Families live in constant fear of appliance damage,3,69
In Songadh garbage is often dumped on the roadside near the schools. Students walk through stinking heaps every morning and this creates serious health concerns. Teachers complain that children are distracted by the smell and the dirty environment affects their focus. Parents are upset that such an important location is neglected. During the rainy season the waste mixes with rainwater and flows into classrooms making the conditions even worse. The issue continues without a proper solution,1,76
In Songadh garbage trucks do not come regularly and heaps of waste remain uncollected near houses. Families are forced to live with the constant smell that spreads everywhere. Children fall ill often due to flies and mosquitoes breeding in the waste. During rains the garbage mixes with water and flows into streets making it impossible to walk. Residents complain that despite several requests to the municipal body the issue is ignored and nothing changes,1,74
In Songadh the public park which was once a vibrant place is now poorly maintained. The grass is dry the walking tracks are broken and most of the lights do not work at night. Families no longer bring their children because of the unsafe condition. Stray animals also roam freely creating fear among visitors. The community feels that such neglect is taking away a valuable social space and authorities should restore it quickly,2,73
In Songadh the town park has turned into an unsafe area. Grass is overgrown and weeds are everywhere. The children’s play area is broken and dangerous. Street lights do not work and the park becomes dark after sunset. Families avoid the park and it has lost its purpose as a recreational space. Residents are unhappy that the authorities neglect such basic public amenities which are essential for the health and wellbeing of the community,2,74
In Songadh waste is openly dumped near residential colonies and remains uncleared for long durations. The foul smell spreads into houses and people cannot live comfortably. Children fall sick often due to infections and mosquito breeding is high. The situation becomes unbearable in monsoon season when waste mixes with rainwater and spreads everywhere. Families are frustrated as complaints to municipal staff bring no real improvement. Residents feel that their concerns are not given priority by authorities,1,76
In Surat’s Katargam area the roads near textile markets are heavily congested with broken patches everywhere. Small vehicles struggle to move between large trucks and traffic comes to a standstill during peak hours. Traders complain that delivery of goods is delayed almost every day which hurts business. Pedestrians also suffer because there are no proper footpaths and they are forced to walk on the damaged road alongside moving vehicles.,0,69
In Talaja Bhavnagar district residents suffer from frequent short circuit problems. Whenever it rains slightly power goes off for several hours. The condition of old poles and wires is very poor. Sparks are often seen on the electric lines which creates fear of fire accidents. Families are scared to keep appliances connected because of the risk. Despite repeated requests for replacement of wires no proper action has been taken. People live in constant worry about safety and reliability,3,78
In Talaja Bhavnagar district villagers face daily outages. Power goes off for two to three hours in the evening. Families cook and eat in darkness. Shops lose customers due to lack of supply. Farmers cannot run borewells to water fields. Residents fear that constant fluctuations will damage motors and refrigerators. People feel ignored as no permanent action has been taken. Complaints are made daily but service remains unreliable,3,68
In Talala the park near the lake is in miserable condition. The grass has not been cut for months and the walking track is broken in many places. Children cannot play as the swings are damaged and unsafe. At night there is no lighting which makes it dangerous for visitors. Families who once spent quality time here now feel disappointed. The community feels a sense of loss as their only green space has deteriorated,2,74
In Tankara Morbi district villagers face repeated blackouts. Electricity disappears at least three times a day. Families suffer without fans and lights. Shops cannot run machines due to supply failure. Residents also worry about safety as street lights remain off. Despite several complaints to officials no solution has been found. People feel electricity service is highly unreliable,3,57
In Tharad Banaskantha district villagers suffer from repeated power cuts. Outages occur for two to three hours daily. Families cannot use fans during summer. Students miss online classes. Shops and small businesses face huge losses. Farmers also complain about motor damage. Residents say authorities are not taking the problem seriously. Complaints are ignored and service continues to be poor,3,59
In Tharad town garbage is dumped near the bus stand where hundreds of people pass daily. The smell creates discomfort for travelers waiting for buses. Waste trucks do not collect regularly and heaps of plastics and food remain for weeks. Stray animals spread the garbage on the roads. The area looks filthy and visitors get a poor image of the town. Residents want strict measures for daily cleaning and fines against open dumping,1,73
In Udhna Surat the roadside near textile markets has turned into a huge dumping site. Traders throw leftover packaging and food waste which remains uncollected. The smell is unbearable for shop owners and customers. The waste attracts rats and dogs that move around the shops. During monsoon season drains overflow and spread garbage onto main roads. The overall environment feels unsafe and unhygienic. Residents and workers have made many complaints but nothing serious has been done so far,1,78
In Umbharat Valsad district electricity supply is very poor. Blackouts occur suddenly without notice. Families cannot manage daily household chores. Shops lose money because machines stop running. Farmers complain about irrigation loss due to tripping pumps. Residents say voltage fluctuations also destroy appliances. Complaints are made but officials only delay repairs. People demand serious action to improve the service,3,59
In Umbharat near the beach area garbage from tourists lies scattered across the sand. Plastic bottles food wrappers and leftover food rot in the open. The smell spreads in the air and families avoid visiting the beach. Fishermen complain that plastics enter the sea and harm fish. Locals feel ashamed as visitors get a very poor impression. People demand proper dustbins and regular cleaning otherwise the beach may permanently lose its beauty and charm,1,74
